,source,cluster,x,y
0,businessinsider.com,1,-16.392,21.889
1,springfieldnewssun.com,1,-12.539000000000001,20.506999999999998
2,xbiz.com,1,-16.045,24.058000000000003
3,medicalxpress.com,1,-18.067999999999998,18.072
4,voanews.com,1,-17.973,18.012999999999998
5,daily-times.com,1,-14.788,20.624000000000002
6,stjoechannel.com,1,-6.7375,22.23
7,trust.org,1,-18.394000000000002,18.255
8,wfmj.com,2,4.7543,-3.1642
9,salon.com,1,-9.5783,24.719
10,q961.com,1,-10.508,24.291
11,yorkpress.co.uk,1,-10.099,24.064
12,romseyadvertiser.co.uk,3,4.0868,-11.327
13,thetottenhamindependent.co.uk,1,-9.7583,24.92
14,miamiherald.com,1,-19.785,19.205
15,irishtimes.com,1,-9.8962,24.814
16,ctpost.com,1,-13.382,24.485
17,djournal.com,1,-10.24,25.128
18,un.org,1,-20.234,19.298
19,newjerseytelegraph.com,1,-9.7228,25.43
20,marketwatch.com,0,-19.311,13.308
21,rockymounttelegram.com,1,-12.312999999999999,23.221
22,columbustelegram.com,1,-8.3385,25.143
23,jpupdates.com,1,-8.7174,25.434
24,nigeriasun.com,1,-9.5055,23.726
25,dailyjournal.net,1,-18.69,19.631
26,1470wmbd.com,1,-10.956,20.090999999999998
27,roanoke.com,1,-7.8656,24.156
28,usnews.com,1,-8.8918,24.58
29,wbaltv.com,1,-9.1049,25.068
30,braintreeandwithamtimes.co.uk,1,-8.6204,24.954
31,wlrn.org,1,-8.2104,24.982
32,detroitnews.com,1,-8.2715,24.596999999999998
33,stlouisstar.com,1,-19.167,19.498
34,journaltimes.com,1,-20.555,19.072
35,dredgingtoday.com,1,-11.936,19.276
36,reuters.com,1,-20.58,18.644000000000002
37,tampabay.com,1,-20.761999999999997,18.625999999999998
38,willmarradio.com,4,-32.326,6.4639
39,cnnphilippines.com,4,-33.010999999999996,8.0246
40,floppingaces.net,1,-8.7929,24.805
41,clclt.com,1,-15.339,21.252
42,coastalleader.com.au,4,-30.54,7.5585
43,humanitariannews.org,1,-15.280999999999999,21.365
44,rermag.com,1,-8.5001,24.031
45,wjla.com,4,-33.391,8.5661
46,thecourier.com.au,3,6.2561,-9.5314
47,daytondailynews.com,2,4.3876,-3.7011
48,morganhilltimes.com,1,-15.433,17.183
49,kazu.org,4,-33.899,8.5203
50,abc27.com,4,-32.881,7.2981
51,local15tv.com,1,-16.006,21.653000000000002
52,livejournal.com,4,-33.431999999999995,8.7026
53,journalstar.com,1,-19.984,20.500999999999998
54,myhighplains.com,0,-19.324,13.275
55,baxterbulletin.com,4,-32.827,7.8261
56,hawaiinewsnow.com,2,4.8086,-3.4876
57,thequint.com,1,-12.062000000000001,19.515
58,wokv.com,1,-9.4409,23.535999999999998
59,nymag.com,1,-14.936,22.299
60,thepublicopinion.com,1,-19.582,19.954
61,mychamplainvalley.com,1,-10.857000000000001,20.387
62,typepad.com,1,-8.9322,22.489
63,newshub.org,1,-15.36,17.233
64,fox8.com,1,-8.7829,23.502
65,nypost.com,1,-13.155999999999999,22.103
66,heraldonline.com,4,-33.596,8.1163
67,bclocalnews.com,1,-8.6122,24.433000000000003
68,santamariatimes.com,1,-14.468,22.658
69,krmg.com,4,-32.757,8.6361
70,guyraargus.com.au,4,-32.802,8.9322
71,mysanantonio.com,1,-20.287,19.755
72,trinidadexpress.com,1,-14.770999999999999,20.298
73,13wmaz.com,1,-20.369,20.118
74,celebuzz.com,4,-33.538000000000004,7.2493
75,cctv-america.com,1,-13.38,21.264
76,brooklyneagle.com,1,-20.437,20.053
77,971talk.com,2,4.6038,-3.6441
78,kabc.com,1,-20.500999999999998,19.011
79,rep-am.com,1,-8.0171,15.690999999999999
80,finchannel.com,1,-15.298,16.989
81,kezi.com,5,-20.836,7.8729
82,am1170theanswer.com,1,-20.85,18.858
83,bignewsnetwork.com,1,-20.272000000000002,19.788
84,wvik.org,1,-12.347000000000001,20.469
85,herald-review.com,1,-19.937,20.137999999999998
86,telegraphindia.com,1,-8.7891,24.269000000000002
87,southfloridagaynews.com,2,4.9048,-3.2633
88,echoofindia.com,6,8.8371,-22.191
89,963jackfm.com,1,-7.2238,25.23
90,texasgopvote.com,4,-30.414,7.5767
91,courant.com,4,-32.606,8.6071
92,westerntelegraph.co.uk,7,-23.910999999999998,30.743000000000002
93,ap.org,3,5.3251,-10.193999999999999
94,kuow.org,2,4.1401,-1.9916
95,bangladeshsun.com,4,-31.625999999999998,5.6912
96,onlinenigeria.com,4,-34.141,7.0574
97,wjhl.com,1,-7.8966,25.098000000000003
98,weisradio.com,1,-16.738,20.018
99,durangoherald.com,6,8.7982,-21.948
100,businesstimes.com.sg,1,-9.5405,21.726999999999997
101,tristateupdate.com,1,-11.408,16.114
102,newsok.com,8,17.844,-35.344
103,wnyt.com,7,-23.758000000000003,30.566
104,thenationonlineng.net,1,-9.9341,20.656999999999996
105,beat102103.com,1,-8.7955,20.816999999999997
106,kztv10.com,0,1.0917,-0.9951700000000001
107,inews880.com,1,-8.7599,26.406
108,mapleridgenews.com,1,-10.074,20.262
109,clintonherald.com,4,-31.388,5.7632
110,nine.com.au,2,4.345,-3.7808
111,novanewsnow.com,8,17.802,-35.166
112,theindependent.com,1,-9.8011,21.072
113,newyorker.com,1,-11.992,17.125999999999998
114,fayobserver.com,4,-31.515,4.7524
115,tmcnet.com,4,-30.666999999999998,5.4297
116,6abc.com,6,8.7029,-22.08
117,en.rfi.fr,1,-8.209,23.951
118,breitbart.com,9,12.030999999999999,-5.1575
119,abc22now.com,1,-13.31,19.883
120,beijingbulletin.com,1,-8.7316,26.888
121,khon2.com,4,-30.61,4.5826
122,todmordennews.co.uk,4,-31.011999999999997,5.8667
123,lancasteronline.com,4,-32.789,9.0002
124,peeblesshirenews.com,1,-7.3552,24.994
125,torontosun.com,4,-29.599,5.0421
126,wvah.com,1,-10.375,19.857
127,inquisitr.com,1,-11.972000000000001,23.149
128,newsviewsnreviews.com,1,-9.5035,20.746
129,campaignseries.co.uk,4,-29.565,4.6131
130,ktep.org,3,3.4827,-11.719000000000001
131,sheboyganpress.com,3,5.1154,-8.9924
132,rte.ie,1,-8.3004,27.915
133,astroawani.com,1,-20.709,19.726
134,wkyc.com,4,-31.385,4.8868
135,leadership.ng,10,-3.5754,20.151
136,nbcwashington.com,4,-29.103,4.2482
137,vir.com.vn,4,-29.346999999999998,2.8847
138,dailydot.com,1,-13.797,18.747
139,caller.com,8,14.939,-36.336
140,whio.com,8,17.351,-34.306
141,asiaone.com,4,-33.806,8.3767
142,macarthuradvertiser.com.au,4,-29.273000000000003,3.3359
143,newspressnow.com,11,-1.7301,13.309000000000001
144,thisdaylive.com,1,-13.479000000000001,18.4
145,14news.com,4,-29.689,6.1451
146,wmac-am.com,1,-7.2037,24.185
147,og979.com,5,-21.221,7.3901
148,stalbansreview.co.uk,4,-31.162,4.6091
149,ksla.com,4,-31.412,4.6968
150,kcbd.com,5,-21.114,8.3293
151,al-monitor.com,1,-20.660999999999998,18.008
152,bworldonline.com,3,3.2632,-11.863
153,cranbrooktownsman.com,1,-14.917,20.444000000000003
154,channel3000.com,7,-22.401999999999997,31.112
155,kdwn.com,1,-5.2101,24.761999999999997
156,baynews9.com,4,-33.772,8.6491
157,klik1240.com,3,7.2895,-8.6324
158,kmaj1440.com,1,-20.674,17.934
159,peconicpublicbroadcasting.org,1,-12.147,18.744
160,thestreetjournal.org,1,-11.169,20.623
161,babycenter.com,4,-28.088,4.9006
162,washingtonexaminer.com,1,-17.567999999999998,18.995
163,dailyprogress.com,7,-23.256999999999998,31.083000000000002
164,klkntv.com,1,-15.219000000000001,23.486
165,laweekly.com,5,-20.257,7.5431
166,recorder.com,4,-30.904,4.5454
167,seattlepi.com,1,-20.746,17.921
168,wpjljr.com,5,-21.414,8.9223
169,newswest9.com,12,-1.6531,9.2868
170,qctimes.com,4,-28.34,5.5666
171,yourcentralvalley.com,8,17.311,-36.133
172,sharenet.co.za,4,-29.215,5.478
173,staugustine.com,4,-33.812,7.6624
174,statejournal.com,4,-29.194000000000003,5.8944
175,firstcoastnews.com,1,-7.8884,27.39
176,wncn.com,1,-8.629,27.131
177,beatricedailysun.com,9,11.964,-5.0294
178,news.com.au,4,-30.636999999999997,6.3867
179,kswo.com,13,40.92,-12.66
180,ladysmithchronicle.com,2,4.7105,-3.7386
181,wtkr.com,4,-34.096,7.0586
182,goldcoastbulletin.com.au,7,-23.354,31.17
183,sputniknews.com,1,-8.5041,22.443
184,thefiscaltimes.com,1,-10.622,20.337
185,mansfieldnewsjournal.com,1,-7.625,17.56
186,greensboro.com,1,-8.314,25.8
187,wsj.com,14,-15.857000000000001,13.58
188,brproud.com,4,-29.674,4.4443
189,charlotteobserver.com,8,17.41,-35.707
190,edenmagnet.com.au,4,-30.5,4.6613
191,nripress.com,4,-31.149,4.0701
192,thedenverchannel.com,8,17.085,-35.985
193,cambodiantimes.com,8,17.401,-36.064
194,1450thefanalbany.com,1,-11.207,27.375999999999998
195,nbcnewyork.com,10,-3.7306,20.629
196,presstv.ir,7,-23.515,30.57
197,iwradio.co.uk,3,5.6505,-9.1697
198,kneb.com,1,-15.099,23.537
199,wwltv.com,6,8.4509,-22.089000000000002
200,wallowa.com,8,17.320999999999998,-35.863
201,bcrnews.com,9,14.083,-3.3753
202,redlandcitybulletin.com.au,4,-31.462,3.9105
203,kecofm.com,4,-27.513,6.0283
204,mycentraloregon.com,14,-12.485999999999999,11.583
205,asianage.com,4,-29.592,5.7895
206,newtimes.co.rw,1,-9.5724,19.586
207,northqueenslandregister.com.au,3,6.4355,-8.9544
208,kcci.com,1,-8.7533,24.288
209,seattletimes.com,15,-7.9875,-34.96
210,voiceofvienna.org,1,-11.229000000000001,15.392999999999999
211,kirkintilloch-herald.co.uk,1,-11.083,16.416
212,rtb.gov.bn,1,-8.9639,21.289
213,bozemandailychronicle.com,16,-25.023000000000003,-27.237
214,southcarolinaradionetwork.com,13,40.976000000000006,-9.5913
215,kbtx.com,1,-13.774000000000001,20.215999999999998
216,defenddemocracy.press,1,-5.3596,23.057
217,heraldnet.com,4,-30.601999999999997,3.4911
218,batesvilleheraldtribune.com,5,-20.851999999999997,7.3695
219,ktvo.com,1,-19.857,21.456
220,greensburgdailynews.com,5,-21.704,7.7858
221,post-journal.com,8,17.644000000000002,-35.756
222,kfqd.com,4,-28.416,6.0134
223,palmbeachdailynews.com,8,18.385,-35.143
224,fredericknewspost.com,2,5.3676,-5.8485
225,wvasfm.org,5,-20.679000000000002,7.7325
226,easy93.com,7,-23.406,31.474
227,wmcactionnews5.com,1,-13.956,15.215
228,thaivisa.com,4,-29.739,4.8069999999999995
229,mideasttime.com,17,-12.38,6.8091
230,dailyregister.com,1,-8.5966,18.725
231,progressillinois.com,7,-22.305999999999997,30.616999999999997
232,cotonou9ja.com,1,-14.658,20.15
233,250news.com,8,17.612000000000002,-35.339
234,nkytribune.com,13,43.763999999999996,-6.7637
235,kotatv.com,4,-29.401,6.0873
236,wwjb.com,1,-8.3123,11.804
237,jhnewsandguide.com,1,-8.9975,27.426
238,oanow.com,8,19.033,-33.629
239,northweststar.com.au,0,-18.461,26.549
240,business-standard.com,15,-7.9474,-34.937
241,oberonreview.com.au,1,-10.9,22.124000000000002
242,opednews.com,6,8.8522,-22.339000000000002
243,kgou.org,3,6.0291,-9.6121
244,whbl.com,6,9.0579,-22.401
245,earthjustice.org,5,-21.224,7.9965
246,wmbfnews.com,2,4.8163,-3.4981
247,history.com,6,8.9534,-22.443
248,wexfordecho.ie,3,3.4035,-12.088
249,ghanavibes.com,4,-32.095,3.7161
250,centralmaine.com,4,-28.03,5.2116
251,wwlp.com,1,-10.299000000000001,21.858
252,dailyrepublic.com,0,-4.0138,7.0458
253,cenlamagicfm.com,10,-3.3961,19.902
254,transcontinental.com.au,7,-22.929000000000002,30.3
255,myrecordjournal.com,14,-15.880999999999998,13.61
256,yasstribune.com.au,1,-13.727,20.325
257,npr.org,10,-3.5561,19.913
258,barossaherald.com.au,8,12.482000000000001,-35.372
259,mainichi.jp,1,-8.6966,27.741999999999997
260,kvoa.com,13,41.163999999999994,-7.2819
261,goulburnpost.com.au,18,19.134,3.0848
262,countrylegends1009.com,13,43.206,-7.4594
263,kshb.com,9,10.392999999999999,-2.783
264,windsorstar.com,4,-33.4,5.598
265,infotel.ca,15,-7.9412,-34.954
266,newstalkzb.co.nz,1,-10.081,19.351
267,mrt.com,6,8.5508,-22.302
268,kashmirdispatch.com,0,-19.618,27.154
269,stuff.co.nz,8,18.011,-36.299
270,kticradio.com,3,3.3249,-11.792
271,fark.com,6,8.4799,-21.883000000000003
272,brewminate.com,4,-27.649,5.7108
273,nationalinterest.org,1,-15.41,19.885
274,slashfilm.com,13,41.526,-5.8778
275,timesdaily.com,9,9.9961,-4.8245
276,kttc.com,7,-22.749000000000002,30.999000000000002
277,thejakartapost.com,2,6.4118,-4.495
278,crosscut.com,7,-22.781,30.666
279,kansaspublicradio.org,4,-33.077,4.4694
280,gamenguide.com,9,11.255,-5.3144
281,thedailycourier.com,2,5.3511,-2.8712
282,donnybrookmail.com.au,3,3.2655,-11.74
283,hawaiitelegraph.com,4,-30.766,4.1606
284,thedailystar.com,13,40.885999999999996,-6.8867
285,healthday.com,1,-9.4514,27.669
286,record-eagle.com,2,5.3313,-1.3445
287,nynganobserver.com.au,1,-11.819,19.592
288,waterford-news.ie,6,8.6075,-22.381
289,easternmirrornagaland.com,6,8.4165,-22.275
290,wlsam.com,10,-2.7253,19.055
291,montrealgazette.com,13,40.84,-6.702000000000001
292,stmarysstar.com.au,4,-29.804000000000002,5.4723
293,chorleycitizen.co.uk,1,-15.206,18.192999999999998
294,sbs.com.au,13,42.406000000000006,-6.5327
295,harrowtimes.co.uk,13,40.781,-7.6801
296,fox19.com,0,-19.718,27.221
297,laosnews.net,1,-8.0215,16.202
298,969therock.com,13,40.9,-5.7837
299,cnyhomepage.com,5,-21.006,8.0581
300,middevonstar.co.uk,9,10.187000000000001,-4.5916
301,fort-myers-beach-observer.com,1,-17.034000000000002,21.038
302,edmontonjournal.com,25,-8.5023,9.4406
303,bnd.com,7,-22.930999999999997,31.357
304,nehandaradio.com,13,42.755,-4.9291
305,waow.com,4,-31.368000000000002,2.7867
306,californiademocrat.com,2,4.5424,-3.0863
307,dailynews.lk,18,18.41,2.8669
308,worldbulletin.net,7,-22.296999999999997,31.141
309,sentinelandenterprise.com,2,5.2645,-1.3108
310,4029tv.com,5,-21.291,7.5125
311,wbch.com,4,-28.648000000000003,2.9203
312,albaniannews.com,1,-11.203,20.673000000000002
313,wabcradio.com,4,-30.035999999999998,4.409
314,channelnewsasia.com,1,-16.523,19.969
315,wect.com,6,8.6901,-22.177
316,longisland.com,24,16.182000000000002,16.429000000000002
317,newsobserver.com,1,-7.0134,27.781
318,catholicherald.co.uk,4,-33.426,9.465
319,siasat.com,7,-23.125,30.366
320,publishersweekly.com,7,-22.508000000000003,30.383000000000003
321,currentargus.com,7,-23.031,31.773000000000003
322,nugget.ca,7,-22.676,30.951
323,thenewfm963.com,19,42.39,-19.639
324,koreatimes.co.kr,1,-10.887,22.115
325,milwaukeesun.com,13,40.713,-6.6201
326,abc-7.com,0,-25.226,6.6295
327,chickashanews.com,7,-22.553,31.511999999999997
328,helenair.com,15,-8.0039,-34.992
329,btvi.in,1,-14.273,23.18
330,smithvilleherald.com,1,-10.195,22.87
331,fox17.com,7,-21.474,29.669
332,wjol.com,19,41.817,-18.991
333,timesofisrael.com,4,-29.706,5.8534
334,wdef.com,6,8.7972,-22.331
335,thesatellite.com.au,19,42.75,-19.828
336,newkerala.com,4,-30.255,1.9853
337,businesswire.com,15,-7.9577,-34.934
338,wtaq.com,20,0.36328,5.6301
339,bear104.com,13,41.74,-6.8074
340,dailymessenger.com.pk,19,40.686,-20.314
341,thehindubusinessline.com,13,41.64,-6.4724
342,halsteadgazette.co.uk,1,-11.985,15.690999999999999
343,kingscountynews.ca,19,41.92,-18.864
344,wfsu.org,1,-7.8732,26.498
345,inquirer.net,5,-21.131,7.1509
346,fox28.com,3,4.9553,-9.647
347,yourstory.com,19,42.644,-17.985
348,abc.net.au,19,40.135,-19.738
349,greenwichtime.com,1,-10.835999999999999,18.111
350,wtsp.com,7,-23.188000000000002,30.656999999999996
351,emtv.com.pg,1,-4.6138,23.509
352,vladtv.com,19,40.35,-20.846999999999998
353,wlrfm.com,13,42.108999999999995,-5.1035
354,france24.com,4,-31.735,3.1251
355,hpherald.com,19,39.378,-18.236
356,wamu.org,12,-1.9158,9.7933
357,capitolhillseattle.com,4,-32.126,3.497
358,beaumontenterprise.com,19,39.797,-17.612000000000002
359,singletonargus.com.au,18,19.183,3.1260000000000003
360,plymouthherald.co.uk,13,41.367,-5.2564
361,woodtv.com,4,-30.299,6.0137
362,peoplepc.com,12,-1.8514,9.6492
363,wsbtv.com,13,41.5,-6.1126
364,daily-chronicle.com,2,5.329,-1.4517
365,lutterworthmail.co.uk,8,17.377,-33.211
366,wgmd.com,19,41.894,-20.385
367,queenslandcountrylife.com.au,13,41.071000000000005,-4.8057
368,nationmultimedia.com,19,42.538000000000004,-20.976999999999997
369,kplctv.com,7,-23.529,31.138
370,kxii.com,13,39.977,-6.251
371,kvlu.org,19,41.451,-17.428
372,wordpress.com,6,9.5273,-21.88
373,rgvproud.com,20,-0.21220999999999998,4.9596
374,wesa.fm,13,42.244,-5.1286
375,richmondfreepress.com,9,9.0873,-4.8265
376,app.com,13,41.275,-5.5052
377,kpax.com,4,-31.315,3.3101
378,wacotrib.com,1,-7.4522,25.738000000000003
379,abc7amarillo.com,13,40.93,-4.0657
380,harlandaily.com,13,41.37,-5.4029
381,catholicsentinel.org,21,19.195,-28.223000000000003
382,wortfm.org,0,-19.320999999999998,13.285
383,justiceinfo.net,1,-9.5557,20.82
384,wkjc.com,19,41.246,-19.96
385,keloland.com,1,-12.617,17.102999999999998
386,witn.com,2,4.2117,-3.0903
387,alliednews.com,7,-22.428,32.003
388,neowin.net,13,41.33,-11.674000000000001
389,wbtw.com,8,18.262,-34.058
390,kaaltv.com,13,42.423,-7.3427
391,eveningsun.com,1,-10.166,27.092
392,wsbtradio.com,13,40.749,-5.8617
393,winsfordguardian.co.uk,19,40.055,-18.561
394,gazettelive.co.uk,13,40.246,-4.5089999999999995
395,wandtv.com,2,5.3068,-1.194
396,wetinhappen.com.ng,19,39.755,-20.349
397,amonpointtv.com,13,40.829,-4.5402
398,mjtimes.sk.ca,9,11.587,-6.3429
399,politico.com,22,-2.1583,-15.187999999999999
400,keyt.com,19,39.650999999999996,-19.125999999999998
401,970amtheanswer.com,2,5.2984,-1.2056
402,usda.gov,19,39.996,-20.262
403,nbcconnecticut.com,19,40.529,-19.922
404,wapt.com,13,42.515,-5.7989
405,mytwintiers.com,23,-16.344,-8.371
406,medicinehatnews.com,19,40.679,-19.282
407,newstribune.com,19,39.979,-21.531999999999996
408,localnews8.com,2,5.0851,-5.1978
409,mindanaoexaminer.com,1,-10.003,18.762
410,goshennews.com,21,19.246,-28.06
411,thehansindia.com,19,40.658,-19.535999999999998
412,hebdenbridgetimes.co.uk,1,-7.1351,17.63
413,medicarebuz.com,21,18.817,-29.426
414,thedailynewsonline.com,13,41.43899999999999,-2.9964
415,wadk.com,4,-33.8,9.4818
416,rediff.com,13,41.355,-6.7566
417,argus-press.com,13,40.159,-5.9024
418,talkradio960.com,3,3.2611,-11.767000000000001
419,azcentral.com,10,-3.4902,20.041
420,dailyillini.com,7,-23.366999999999997,29.691999999999997
421,weartv.com,8,12.667,-35.174
422,bangkokpost.com,3,5.8582,-8.1503
423,kentlive.news,22,-3.4471,-15.302999999999999
424,gympietimes.com.au,19,40.714,-19.135
425,theday.com,9,11.185,-5.2528
426,midweekherald.co.uk,13,40.906,-5.6645
427,lakeexpo.com,24,20.487,20.945999999999998
428,ann7.com,13,41.851000000000006,-4.7349
429,premierchristianradio.com,19,41.731,-17.748
430,pe.com,8,18.39,-34.277
431,staradvertiser.com,5,-20.819000000000003,8.1333
432,statesman.com,19,42.375,-19.334
433,nbc29.com,24,15.359000000000002,21.246
434,cootamundraherald.com.au,4,-30.875999999999998,3.2624
435,southernhighlandnews.com.au,13,41.183,-12.213
436,bransontrilakesnews.com,13,42.224,-6.2742
437,ktre.com,19,40.475,-19.227
438,kingdomfm.co.uk,19,39.091,-18.766
439,sltrib.com,9,12.168,-1.0136
440,kwsn.com,1,-9.236,27.51
441,wpsu.org,4,-33.835,9.4281
442,watermarkonline.com,13,41.253,-12.095
443,festivalsherpa.com,13,42.378,-4.1244
444,sedaliademocrat.com,5,-20.574,8.4947
445,bluemountaineagle.com,1,-7.4319,14.448
446,newindianexpress.com,1,-5.0972,14.741
447,centralwesterndaily.com.au,22,-3.1736,-15.458
448,capitalfm.co.ke,19,41.221000000000004,-20.051
449,dailypost.ng,13,41.327,-11.7
450,nbclosangeles.com,19,40.925,-20.75
451,wvlkam.com,8,13.954,-33.133
452,saultstar.com,13,41.495,-4.7936
453,gossipcop.com,2,5.3171,-1.2344
454,katu.com,25,-7.5302,10.627
455,wlrh.org,14,-15.886,13.6
456,delaware1059.com,3,6.2912,-10.139
457,americanthinker.com,19,41.068000000000005,-20.16
458,wcqs.org,8,14.798,-33.476
459,newstimes.com,1,-7.1687,15.805
460,freep.com,8,12.753,-32.87
461,wftw.com,19,39.317,-20.9
462,targetednews.com,8,15.302999999999999,-32.952
463,wape.com,16,-26.916,-28.767
464,kimberleybulletin.com,13,40.633,-4.5222
465,wdbj7.com,19,41.629,-21.103
466,theloop.ca,5,-19.549,6.7657
467,centraltrack.com,1,-6.5175,26.65
468,kentonline.co.uk,9,9.3471,-4.8408
469,kios.org,13,41.896,-5.6845
470,ottawaherald.com,9,12.390999999999998,-4.1994
471,wbay.com,22,-3.3171,-15.502
472,northyorkshireadvertiser.co.uk,3,5.053999999999999,-9.0876
473,ktvq.com,2,5.7564,-4.3355
474,prothom-alo.com,19,40.871,-19.601
475,twocircles.net,13,41.597,-4.6856
476,sfgate.com,7,-22.511999999999997,30.285999999999998
477,producer.com,4,-31.467,2.1371
478,mineralwellsindex.com,8,14.224,-32.208
479,unionleader.com,2,5.3121,-1.2844
480,kfiz.com,2,5.4392,-2.7423
481,internationallawoffice.com,7,-23.237,29.128
482,vovworld.vn,8,14.535,-32.814
483,houstonchronicle.com,4,-32.228,2.5095
484,omanobserver.om,22,-2.8578,-15.300999999999998
485,southcoastregister.com.au,24,15.663,20.535
486,winonadailynews.com,9,10.244000000000002,-5.602
487,ifp.co.in,8,13.833,-32.758
488,defund.com,24,16.682000000000002,20.958000000000002
489,opensources.info,8,15.020999999999999,-34.16
490,artesianews.com,8,15.092,-32.608000000000004
491,texasguardian.com,24,19.919,23.011999999999997
492,wuwf.org,18,21.479,4.4524
493,wrestlinginc.com,8,14.401,-34.369
494,joy.org.au,4,-32.465,2.7403
495,go955.com,8,14.509,-33.637
496,malaysia-chronicle.com,24,16.496,21.315
497,yourerie.com,24,18.224,20.144000000000002
498,livingstondaily.com,13,40.579,-5.2026
499,wnmufm.org,13,41.931999999999995,-4.3794
500,democratandchronicle.com,24,15.18,22.384
501,westernjournalism.com,8,13.909,-33.7
502,argusleader.com,8,14.222999999999999,-32.339
503,tickerreport.com,21,19.234,-28.07
504,indiankanoon.org,24,17.554000000000002,21.395
505,rabble.ca,1,-14.309000000000001,19.588
